"gene","chr","strand","upstreamES","upstreamEE","downstreamES","downstreamEE","timepoint","compartment","version","replicate","count"
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t3_0","cyt","skipping","r2",1.54475940372287
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t5_0","nuc","inclusion","r1",0.480706501212067
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t5_0","nuc","inclusion","r2",0.517246475334732
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t5_0","nuc","skipping","r1",0.961413002424134
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t5_0","nuc","skipping","r2",0.738923536192475
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t5_0","cyt","inclusion","r1",0.225912120185248
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t5_0","cyt","inclusion","r2",0.231722859460086
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t5_0","cyt","skipping","r1",2.71094544222298
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t5_0","cyt","skipping","r2",0
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t7_5","nuc","inclusion","r1",0.311905430273541
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t7_5","nuc","inclusion","r2",0.697062462605503
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t7_5","nuc","skipping","r1",0.519842383789235
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t7_5","nuc","skipping","r2",0.348531231302752
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t7_5","cyt","inclusion","r1",0.811846463596805
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t7_5","cyt","inclusion","r2",0
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t7_5","cyt","skipping","r1",2.27317009807105
"FBgn0001234","chr3R","+",21296621,21297097,21297810,21298508,"t7_5","cyt","skipping","r2",1.53080750095675
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_0","nuc","inclusion","r1",2.26407618616366
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_0","nuc","inclusion","r2",1.76516274800537
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_0","nuc","skipping","r1",1.69805713962275
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_0","nuc","skipping","r2",1.41213019840429
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_0","cyt","inclusion","r1",0.309224156591113
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_0","cyt","inclusion","r2",0.292654375182909
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_0","cyt","skipping","r1",1.23689662636445
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_0","cyt","skipping","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_5","nuc","inclusion","r1",0.147883054080833
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_5","nuc","inclusion","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_5","nuc","skipping","r1",2.07036275713166
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_5","nuc","skipping","r2",0.381206518631469
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_5","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_5","cyt","inclusion","r2",0.348553502962705
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_5","cyt","skipping","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t0_5","cyt","skipping","r2",0.69710700592541
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t1_5","nuc","inclusion","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t1_5","nuc","inclusion","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t1_5","nuc","skipping","r1",0.402244524446411
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t1_5","nuc","skipping","r2",0.985780121743845
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t1_5","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t1_5","cyt","inclusion","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t1_5","cyt","skipping","r1",1.28114790852604
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t1_5","cyt","skipping","r2",0.513030987071619
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t3_0","nuc","inclusion","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t3_0","nuc","inclusion","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t3_0","nuc","skipping","r1",0.305927342256214
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t3_0","nuc","skipping","r2",0.679826984032564
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t3_0","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t3_0","cyt","inclusion","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t3_0","cyt","skipping","r1",0.902018265869884
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t3_0","cyt","skipping","r2",2.05967920496383
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t5_0","nuc","inclusion","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t5_0","nuc","inclusion","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t5_0","nuc","skipping","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t5_0","nuc","skipping","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t5_0","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t5_0","cyt","inclusion","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t5_0","cyt","skipping","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t5_0","cyt","skipping","r2",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t7_5","nuc","inclusion","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t7_5","nuc","inclusion","r2",0.0580885385504586
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t7_5","nuc","skipping","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t7_5","nuc","skipping","r2",0.116177077100917
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t7_5","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t7_5","cyt","inclusion","r2",0.153080750095675
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t7_5","cyt","skipping","r1",0
"FBgn0039600","chr3R","+",28813881,28814006,28815148,28815422,"t7_5","cyt","skipping","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_0","nuc","inclusion","r1",0.283009523270458
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_0","nuc","inclusion","r2",0.176516274800537
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_0","nuc","skipping","r1",23.489790431448
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_0","nuc","skipping","r2",23.3001482736708
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_0","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_0","cyt","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_0","cyt","skipping","r1",30.3039673459291
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_0","cyt","skipping","r2",22.8270412642669
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_5","nuc","inclusion","r1",0.295766108161666
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_5","nuc","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_5","nuc","skipping","r1",12.42217654279
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_5","nuc","skipping","r2",11.4361955589441
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_5","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_5","cyt","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_5","cyt","skipping","r1",25.0576610951337
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t0_5","cyt","skipping","r2",39.7350993377483
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t1_5","nuc","inclusion","r1",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t1_5","nuc","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t1_5","nuc","skipping","r1",9.85499084893707
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t1_5","nuc","skipping","r2",6.90046085220692
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t1_5","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t1_5","cyt","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t1_5","cyt","skipping","r1",21.7795144449427
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t1_5","cyt","skipping","r2",27.1906423147958
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t3_0","nuc","inclusion","r1",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t3_0","nuc","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t3_0","nuc","skipping","r1",4.58891013384321
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t3_0","nuc","skipping","r2",4.5888321422198
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t3_0","cyt","inclusion","r1",0.225504566467471
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t3_0","cyt","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t3_0","cyt","skipping","r1",16.6873379185929
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t3_0","cyt","skipping","r2",16.4774336397106
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t5_0","nuc","inclusion","r1",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t5_0","nuc","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t5_0","nuc","skipping","r1",1.92282600484827
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t5_0","nuc","skipping","r2",3.84240238820087
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t5_0","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t5_0","cyt","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t5_0","cyt","skipping","r1",8.58466056703942
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t5_0","cyt","skipping","r2",5.56134862704206
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t7_5","nuc","inclusion","r1",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t7_5","nuc","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t7_5","nuc","skipping","r1",1.66349562812555
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t7_5","nuc","skipping","r2",1.51030200231192
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t7_5","cyt","inclusion","r1",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t7_5","cyt","inclusion","r2",0
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t7_5","cyt","skipping","r1",0.974215756316166
"FBgn0039600","chr3R","+",28815482,28816798,28816857,28817354,"t7_5","cyt","skipping","r2",1.83696900114811
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_0","nuc","inclusion","r1",4.95266665723302
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_0","nuc","inclusion","r2",6.00155334321825
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_0","nuc","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_0","nuc","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_0","cyt","inclusion","r1",5.87525897523115
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_0","cyt","inclusion","r2",3.51185250219491
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_0","cyt","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_0","cyt","skipping","r2",0.585308750365818
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_5","nuc","inclusion","r1",5.02802383874832
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_5","nuc","inclusion","r2",7.05232059468217
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_5","nuc","skipping","r1",0.295766108161666
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_5","nuc","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_5","cyt","inclusion","r1",4.27119223212506
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_5","cyt","inclusion","r2",5.57685604740328
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_5","cyt","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t0_5","cyt","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t1_5","nuc","inclusion","r1",2.41346714667847
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t1_5","nuc","inclusion","r2",2.71089533479557
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t1_5","nuc","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t1_5","nuc","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t1_5","cyt","inclusion","r1",3.84344372557812
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t1_5","cyt","inclusion","r2",3.33470141596552
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t1_5","cyt","skipping","r1",0.427049302842013
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t1_5","cyt","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t3_0","nuc","inclusion","r1",1.37667304015296
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t3_0","nuc","inclusion","r2",0.934762103044775
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t3_0","nuc","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t3_0","nuc","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t3_0","cyt","inclusion","r1",0.676513699402413
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t3_0","cyt","inclusion","r2",1.80221930434335
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t3_0","cyt","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t3_0","cyt","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t5_0","nuc","inclusion","r1",0.755395930476105
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t5_0","nuc","inclusion","r2",1.47784707238495
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t5_0","nuc","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t5_0","nuc","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t5_0","cyt","inclusion","r1",1.80729696148198
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t5_0","cyt","inclusion","r2",0.695168578380257
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t5_0","cyt","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t5_0","cyt","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t7_5","nuc","inclusion","r1",0.779763575683853
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t7_5","nuc","inclusion","r2",0.813239539706421
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t7_5","nuc","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t7_5","nuc","skipping","r2",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t7_5","cyt","inclusion","r1",0.974215756316166
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t7_5","cyt","inclusion","r2",0.612323000382702
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t7_5","cyt","skipping","r1",0
"FBgn0031183","chrX","+",22444749,22445042,22445128,22445308,"t7_5","cyt","skipping","r2",0
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_0","nuc","inclusion","r1",2.12257142452844
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_0","nuc","inclusion","r2",4.23639059521288
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_0","nuc","skipping","r1",2.54708570943412
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_0","nuc","skipping","r2",2.82426039680859
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_0","cyt","inclusion","r1",1.54612078295556
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_0","cyt","inclusion","r2",2.34123500146327
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_0","cyt","skipping","r1",3.09224156591113
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_0","cyt","skipping","r2",3.51185250219491
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_5","nuc","inclusion","r1",0.443649162242499
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_5","nuc","inclusion","r2",0.381206518631469
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_5","nuc","skipping","r1",1.47883054080833
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_5","nuc","skipping","r2",4.95568474220909
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_5","cyt","inclusion","r1",0.284746148808337
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_5","cyt","inclusion","r2",0.348553502962705
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_5","cyt","skipping","r1",2.84746148808337
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t0_5","cyt","skipping","r2",3.48553502962705
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t1_5","nuc","inclusion","r1",0.100561131111603
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t1_5","nuc","inclusion","r2",0.123222515217981
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t1_5","nuc","skipping","r1",0.804489048892822
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t1_5","nuc","skipping","r2",3.2037853956675
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t1_5","cyt","inclusion","r1",0
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t1_5","cyt","inclusion","r2",0.25651549353581
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t1_5","cyt","skipping","r1",2.13524651421007
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t1_5","cyt","skipping","r2",2.5651549353581
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t3_0","nuc","inclusion","r1",0.0764818355640535
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t3_0","nuc","inclusion","r2",0.0849783730040705
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t3_0","nuc","skipping","r1",0.458891013384321
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t3_0","nuc","skipping","r2",0.509870238024423
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t3_0","cyt","inclusion","r1",0.225504566467471
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t3_0","cyt","inclusion","r2",0.257459900620478
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t3_0","cyt","skipping","r1",1.80403653173977
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t3_0","cyt","skipping","r2",1.54475940372287
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t5_0","nuc","inclusion","r1",0.137344714632019
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t5_0","nuc","inclusion","r2",0.147784707238495
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t5_0","nuc","skipping","r1",0.412034143896057
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t5_0","nuc","skipping","r2",0.29556941447699
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t5_0","cyt","inclusion","r1",0.225912120185248
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t5_0","cyt","inclusion","r2",0
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t5_0","cyt","skipping","r1",0.451824240370496
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t5_0","cyt","skipping","r2",0.463445718920172
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t7_5","nuc","inclusion","r1",0
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t7_5","nuc","inclusion","r2",0.116177077100917
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t7_5","nuc","skipping","r1",0
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t7_5","nuc","skipping","r2",0.116177077100917
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t7_5","cyt","inclusion","r1",0
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t7_5","cyt","inclusion","r2",0
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t7_5","cyt","skipping","r1",0.649477170877444
"FBgn0039581","chr3R","+",28341372,28341459,28342185,28342214,"t7_5","cyt","skipping","r2",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_0","nuc","inclusion","r1",0.424514284905687
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_0","nuc","inclusion","r2",0.176516274800537
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_0","nuc","skipping","r1",3.11310475597504
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_0","nuc","skipping","r2",2.82426039680859
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_0","cyt","inclusion","r1",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_0","cyt","inclusion","r2",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_0","cyt","skipping","r1",6.80293144500448
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_0","cyt","skipping","r2",4.09716125256073
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_5","nuc","inclusion","r1",0.147883054080833
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_5","nuc","inclusion","r2",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_5","nuc","skipping","r1",2.66189497345499
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_5","nuc","skipping","r2",4.95568474220909
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_5","cyt","inclusion","r1",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_5","cyt","inclusion","r2",0.348553502962705
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_5","cyt","skipping","r1",5.12543067855007
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t0_5","cyt","skipping","r2",6.9710700592541
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t1_5","nuc","inclusion","r1",0.100561131111603
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t1_5","nuc","inclusion","r2",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t1_5","nuc","skipping","r1",2.61458940890167
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t1_5","nuc","skipping","r2",0.985780121743845
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t1_5","cyt","inclusion","r1",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t1_5","cyt","inclusion","r2",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t1_5","cyt","skipping","r1",5.12459163410416
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t1_5","cyt","skipping","r2",5.64334085778781
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t3_0","nuc","inclusion","r1",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t3_0","nuc","inclusion","r2",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t3_0","nuc","skipping","r1",0.611854684512428
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t3_0","nuc","skipping","r2",1.01974047604885
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t3_0","cyt","inclusion","r1",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t3_0","cyt","inclusion","r2",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t3_0","cyt","skipping","r1",0.902018265869884
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t3_0","cyt","skipping","r2",2.05967920496383
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t5_0","nuc","inclusion","r1",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t5_0","nuc","inclusion","r2",0.0738923536192475
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t5_0","nuc","skipping","r1",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t5_0","nuc","skipping","r2",0.443354121715485
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t5_0","cyt","inclusion","r1",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t5_0","cyt","inclusion","r2",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t5_0","cyt","skipping","r1",0.903648480740992
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t5_0","cyt","skipping","r2",1.39033715676051
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t7_5","nuc","inclusion","r1",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t7_5","nuc","inclusion","r2",0
"FBgn0027375","chr3L","-",14629741,14630192,14630520,14631818,"t7_5","nuc","skipping","r1",0.103968476757847
